Date,Low,Open,Volume,High,Close,Adjusted Close
11-10-2004,3.349600076675415,3.4284279346466064,209442348,3.474975109100342,3.38488507270813,3.3765244483947754
12-10-2004,3.3383378982543945,3.3643639087677,233310456,3.4436941146850586,3.4384379386901855,3.4299447536468506
13-10-2004,3.5055060386657715,3.5865869522094727,395324280,3.592341899871826,3.5260260105133057,3.5173165798187256
14-10-2004,3.4674670696258545,3.5287790298461914,208842948,3.563062906265259,3.553554058074951,3.544776678085327
15-10-2004,3.5523018836975098,3.6268770694732666,263895840,3.641140937805176,3.606355905532837,3.5974481105804443
18-10-2004,3.5337839126586914,3.5835840702056885,280726992,3.733733892440796,3.7327330112457275,3.723512887954712
19-10-2004,3.687437057495117,3.766266107559204,362197440,3.8138139247894287,3.702202081680298,3.6930575370788574
20-10-2004,3.49349308013916,3.704453945159912,454453092,3.728477954864502,3.515765905380249,3.5070817470550537
21-10-2004,3.544044017791748,3.613614082336426,582996420,3.757006883621216,3.7382380962371826,3.7290046215057373
22-10-2004,4.106105804443359,4.267767906188965,1474200324,4.508759021759033,4.315064907073975,4.304406642913818
25-10-2004,4.318068027496338,4.414413928985596,1309257432,4.8656158447265625,4.689690113067627,4.678106307983398
26-10-2004,4.504505157470703,4.663163185119629,891391716,4.8208208084106445,4.5495500564575195,4.5383124351501465
27-10-2004,4.54879903793335,4.572573184967041,533725740,4.742743015289307,4.653903961181641,4.64240837097168
28-10-2004,4.6446452140808105,4.6716718673706055,593278128,4.864614963531494,4.837337017059326,4.825388431549072
29-10-2004,4.76977014541626,4.977227210998535,845653500,5.003754138946533,4.770771026611328,4.758986949920654
01-11-2004,4.786537170410156,4.843594074249268,488507004,4.946697235107422,4.905655860900879,4.893538475036621
02-11-2004,4.8383378982543945,4.97447395324707,453398148,4.986236095428467,4.876626968383789,4.86458158493042
03-11-2004,4.773523807525635,4.959458827972412,554992452,5.045044898986816,4.796546936035156,4.784699440002441
04-11-2004,4.5883378982543945,4.7157158851623535,575807616,4.764764785766602,4.622121810913086,4.6107048988342285
05-11-2004,4.217967987060547,4.554053783416748,792530676,4.562061786651611,4.237987995147705,4.227519989013672
08-11-2004,4.23923921585083,4.277527809143066,447224328,4.390389919281006,4.318068027496338,4.30740213394165
09-11-2004,4.135886192321777,4.356856822967529,442125432,4.3843841552734375,4.22172212600708,4.211294174194336
10-11-2004,4.162412166595459,4.271020889282227,425334240,4.317317008972168,4.2007012367248535,4.1903252601623535
11-11-2004,4.1934428215026855,4.232481956481934,598820580,4.598348140716553,4.580080032348633,4.568767070770264
12-11-2004,4.439438819885254,4.635385036468506,669174156,4.749750137329102,4.5545549392700195,4.543304920196533
15-11-2004,4.4732232093811035,4.515766143798828,475583940,4.71271276473999,4.626376152038574,4.614948749542236
16-11-2004,4.275024890899658,4.44194221496582,835859304,4.491240978240967,4.3178181648254395,4.30715274810791
17-11-2004,4.229228973388672,4.229730129241943,724590684,4.44194221496582,4.316816806793213,4.306154251098633
18-11-2004,4.147397041320801,4.26151180267334,664518816,4.364864826202393,4.19269323348999,4.182336807250977
19-11-2004,4.1671671867370605,4.23173189163208,350421228,4.253754138946533,4.23923921585083,4.2287678718566895
22-11-2004,4.036787033081055,4.115866184234619,494233272,4.241742134094238,4.131631851196289,4.121426582336426
23-11-2004,4.1666669845581055,4.203453063964844,496035468,4.275024890899658,4.192192077636719,4.18183708190918
24-11-2004,4.3170671463012695,4.374875068664551,610628760,4.434685230255127,4.373373031616211,4.362570762634277
26-11-2004,4.387386798858643,4.3993988037109375,258944796,4.505255222320557,4.48923921585083,4.478150367736816
29-11-2004,4.442192077636719,4.513514041900635,426237336,4.5783281326293945,4.530780792236328,4.519589424133301
30-11-2004,4.51076078414917,4.522272109985352,307692000,4.579579830169678,4.554053783416748,4.542804718017578
01-12-2004,4.493243217468262,4.553302764892578,314249436,4.5670671463012695,4.503503799438477,4.492380142211914
02-12-2004,4.468217849731445,4.502001762390137,250185564,4.54229211807251,4.4894890785217285,4.478399753570557
03-12-2004,4.444444179534912,4.503252983093262,234533232,4.531031131744385,4.514514923095703,4.503364086151123
06-12-2004,4.404904842376709,4.482732772827148,249909840,4.522021770477295,4.4116621017456055,4.4007649421691895
07-12-2004,4.268017768859863,4.404404163360596,274561164,4.409409046173096,4.290040016174316,4.279443264007568
08-12-2004,4.222472190856934,4.263012886047363,301370328,4.346345901489258,4.253754138946533,4.243247032165527
09-12-2004,4.21596622467041,4.2605109214782715,305853840,4.341842174530029,4.340089797973633,4.32936954498291
10-12-2004,4.286537170410156,4.340089797973633,172515312,4.376376152038574,4.295546054840088,4.28493595123291
13-12-2004,4.240489959716797,4.308558940887451,192551256,4.333834171295166,4.2655158042907715,4.254979610443115
14-12-2004,4.24424409866333,4.2792792320251465,443092464,4.474975109100342,4.47172212600708,4.460676670074463
15-12-2004,4.4209208488464355,4.454204082489014,458381160,4.5217719078063965,4.498999118804932,4.487886428833008
16-12-2004,4.403152942657471,4.428177833557129,342569088,4.5167670249938965,4.416165828704834,4.405257701873779
17-12-2004,4.418168067932129,4.423422813415527,295152552,4.517016887664795,4.50650691986084,4.495375633239746
20-12-2004,4.551301002502441,4.5545549392700195,392986620,4.716216087341309,4.630129814147949,4.6186933517456055
21-12-2004,4.589590072631836,4.662412166595459,220431348,4.701702117919922,4.598348140716553,4.586989879608154
22-12-2004,4.579830169677734,4.602101802825928,156123720,4.675926208496094,4.662161827087402,4.650646209716797
23-12-2004,4.6546549797058105,4.690940856933594,144439416,4.719719886779785,4.702201843261719,4.690587043762207
27-12-2004,4.732232093811035,4.733482837677002,243919836,4.837337017059326,4.802553176879883,4.7906904220581055
28-12-2004,4.780029773712158,4.807558059692383,165666168,4.843594074249268,4.823823928833008,4.811908721923828
29-12-2004,4.7992987632751465,4.7992987632751465,107016876,4.842843055725098,4.827326774597168,4.815403461456299
30-12-2004,4.801051139831543,4.8290791511535645,235935828,4.9607110023498535,4.944944858551025,4.932730674743652
31-12-2004,4.818819046020508,4.985735893249512,306433260,5.002001762390137,4.824574947357178,4.812657833099365
03-01-2005,4.891390800476074,4.939939975738525,633134232,5.096096038818359,5.0728230476379395,5.060292720794678
04-01-2005,4.841842174530029,5.040040016174316,549685764,5.0783281326293945,4.867366790771484,4.855343818664551
05-01-2005,4.810561180114746,4.841091156005859,329134536,4.927426815032959,4.842593193054199,4.830631732940674
06-01-2005,4.69769811630249,4.881882190704346,415068516,4.902401924133301,4.718468189239502,4.706813335418701
07-01-2005,4.724224090576172,4.770771026611328,386129484,4.861111164093018,4.851100921630859,4.839118480682373
10-01-2005,4.800550937652588,4.867366790771484,301282416,4.957457065582275,4.881381034851074,4.869324207305908
11-01-2005,4.834333896636963,4.895394802093506,278069652,4.94769811630249,4.8433427810668945,4.831379413604736
12-01-2005,4.767267227172852,4.863112926483154,326784888,4.903152942657471,4.8893890380859375,4.877311706542969
13-01-2005,4.856105804443359,4.8893890380859375,273702024,4.939690113067627,4.8881378173828125,4.876063823699951
14-01-2005,4.858108043670654,4.904904842376709,385226388,5.005255222320557,5.00425386428833,4.9918928146362305
18-01-2005,4.971470832824707,5.0292792320251465,526377096,5.130630970001221,5.102602958679199,5.089999198913574
19-01-2005,4.922673225402832,5.121370792388916,449857692,5.137638092041016,4.937437057495117,4.925241470336914
20-01-2005,4.804804801940918,4.817317008972168,359703936,4.911160945892334,4.852852821350098,4.8408660888671875
21-01-2005,4.70770788192749,4.868368148803711,369965664,4.888888835906982,4.711711883544922,4.700073719024658
24-01-2005,4.512513160705566,4.7219719886779785,560347092,4.737987995147705,4.522522926330566,4.511352062225342
25-01-2005,4.4116621017456055,4.55305290222168,425941632,4.560561180114746,4.432432174682617,4.421483993530273
26-01-2005,4.4832329750061035,4.486236095428467,491823684,4.739990234375,4.735735893249512,4.724038600921631
27-01-2005,4.634634971618652,4.723723888397217,264830904,4.726225852966309,4.706707000732422,4.695080757141113
28-01-2005,4.663163185119629,4.755255222320557,487839672,4.872372150421143,4.76326322555542,4.751497745513916
31-01-2005,4.797798156738281,4.847096920013428,383484132,4.913914203643799,4.895394802093506,4.883303165435791
01-02-2005,4.77052116394043,4.864364147186279,752806440,4.921421051025391,4.80230188369751,4.790440082550049
02-02-2005,5.096597194671631,5.394144058227539,1310660028,5.425425052642822,5.154153823852539,5.141422748565674
03-02-2005,5.150400161743164,5.154904842376709,519004476,5.339590072631836,5.2767767906188965,5.263742923736572
04-02-2005,5.070069789886475,5.166916847229004,592179228,5.198948860168457,5.114113807678223,5.101481914520264
07-02-2005,4.892642974853516,5.136637210845947,517897584,5.165164947509766,4.905655860900879,4.893538475036621
08-02-2005,4.868117809295654,4.928928852081299,458740800,5.0055060386657715,4.97097110748291,4.95869255065918
09-02-2005,4.741240978240967,5.02402400970459,686173140,5.045044898986816,4.7942938804626465,4.782451629638672
10-02-2005,4.635886192321777,4.804053783416748,758548692,4.810060024261475,4.704204082489014,4.69258451461792
11-02-2005,4.656405925750732,4.671171188354492,524115360,4.812812805175781,4.689690113067627,4.678106307983398
14-02-2005,4.529530048370361,4.575826168060303,1540945512,4.831831932067871,4.829579830169678,4.817650318145752
15-02-2005,4.831831932067871,4.844844818115234,1030280688,5.001000881195068,4.885635852813721,4.873568058013916
16-02-2005,4.862361907958984,4.872372150421143,660630708,4.9882378578186035,4.96521520614624,4.952950954437256
17-02-2005,4.925175189971924,4.9507012367248535,416159424,4.998748779296875,4.952452182769775,4.940219402313232
18-02-2005,4.921421051025391,4.967718124389648,339096564,4.97597599029541,4.953703880310059,4.941468238830566
22-02-2005,4.764514923095703,4.917417049407959,538808652,4.977477073669434,4.789039134979248,4.777210235595703
23-02-2005,4.721220970153809,4.837337017059326,622816560,4.8668670654296875,4.853603839874268,4.841615200042725
24-02-2005,4.560309886932373,4.588839054107666,1031539428,4.751000881195068,4.7269768714904785,4.715301036834717
25-02-2005,4.642392158508301,4.733482837677002,398541060,4.752752780914307,4.651401042938232,4.639911651611328
28-02-2005,4.650900840759277,4.6546549797058105,312423264,4.75150203704834,4.704453945159912,4.69283390045166
01-03-2005,4.5545549392700195,4.736987113952637,372075552,4.74849796295166,4.656156063079834,4.644655227661133
02-03-2005,4.613614082336426,4.653402805328369,291128580,4.696445941925049,4.634133815765381,4.622687339782715
03-03-2005,4.612361907958984,4.657907962799072,304039656,4.698448181152344,4.679930210113525,4.668370723724365
04-03-2005,4.631381034851074,4.6721720695495605,270693036,4.685935974121094,4.652152061462402,4.640661239624023
07-03-2005,4.680429935455322,4.699199199676514,346349304,4.744744777679443,4.724975109100342,4.71330451965332
08-03-2005,4.628879070281982,4.732232093811035,321522156,4.751000881195068,4.634634971618652,4.62318754196167
09-03-2005,4.508509159088135,4.609859943389893,453961584,4.620871067047119,4.538288116455078,4.527078151702881
10-03-2005,4.439438819885254,4.52977991104126,437981580,4.534534931182861,4.504004001617432,4.4928789138793945
11-03-2005,4.433183193206787,4.5155158042907715,320810868,4.52827787399292,4.449449062347412,4.4384589195251465
14-03-2005,4.318569183349609,4.46271276473999,445418136,4.46446418762207,4.379128932952881,4.368312358856201
15-03-2005,4.359610080718994,4.386887073516846,416467116,4.504505157470703,4.469719886779785,4.45867919921875
16-03-2005,4.379630088806152,4.421922206878662,283967748,4.469719886779785,4.3943939208984375,4.383539199829102
17-03-2005,4.3993988037109375,4.432682991027832,330093576,4.495494842529297,4.48673677444458,4.475654125213623
18-03-2005,4.462212085723877,4.474724769592285,283316400,4.514514923095703,4.5055060386657715,4.494377136230469
21-03-2005,4.435686111450195,4.486236095428467,299048652,4.55880880355835,4.526526927947998,4.515346527099609
22-03-2005,4.4507012367248535,4.53403377532959,225042732,4.55305290222168,4.46946907043457,4.458429336547852
23-03-2005,4.453703880310059,4.453703880310059,193606200,4.5105109214782715,4.478979110717773,4.467916011810303
24-03-2005,4.4844841957092285,4.522021770477295,148059792,4.526025772094727,4.485735893249512,4.474656105041504
28-03-2005,4.52827787399292,4.546546936035156,349170480,4.624625205993652,4.540040016174316,4.528825759887695
29-03-2005,4.45620584487915,4.530780792236328,258661080,4.586586952209473,4.493743896484375,4.482644081115723
30-03-2005,4.4944939613342285,4.52052116394043,249194556,4.540791034698486,4.515766143798828,4.504612445831299
31-03-2005,4.4454450607299805,4.453203201293945,270473256,4.5392889976501465,4.517267227172852,4.506109237670898
01-04-2005,4.50425386428833,4.548549175262451,247032720,4.5783281326293945,4.5055060386657715,4.494377136230469
04-04-2005,4.5005011558532715,4.503252983093262,322732944,4.637638092041016,4.636887073516846,4.625433444976807
05-04-2005,4.693943977355957,4.697947978973389,349118532,4.761260986328125,4.718968868255615,4.70731258392334
06-04-2005,4.6941938400268555,4.735735893249512,209893896,4.745995998382568,4.735235214233398,4.723538875579834
07-04-2005,4.7207207679748535,4.724224090576172,387300312,4.870369911193848,4.848848819732666,4.836872100830078
08-04-2005,4.791040897369385,4.847096920013428,204459336,4.882381916046143,4.806056022644043,4.794185161590576
11-04-2005,4.812812805175781,4.8320817947387695,216203580,4.874875068664551,4.835586071014404,4.823642253875732
12-04-2005,4.739990234375,4.829830169677734,292491216,4.865365028381348,4.853854179382324,4.841865062713623
13-04-2005,4.747998237609863,4.841591835021973,261969768,4.862863063812256,4.828077793121338,4.816152572631836
14-04-2005,4.757256984710693,4.836586952209473,245861892,4.863863945007324,4.791040897369385,4.7792067527771
15-04-2005,4.621120929718018,4.757256984710693,462632904,4.76326322555542,4.629630088806152,4.618194580078125
18-04-2005,4.591842174530029,4.619119167327881,261749988,4.701702117919922,4.678928852081299,4.66737174987793
19-04-2005,4.7054548263549805,4.737987995147705,336862800,4.804804801940918,4.789790153503418,4.77795934677124
20-04-2005,4.902653217315674,4.96946907043457,617441940,5.017518043518066,4.957457065582275,4.945211887359619
21-04-2005,4.987987995147705,5.0155158042907715,709365924,5.130129814147949,5.1106109619140625,5.097987174987793
22-04-2005,5.3618621826171875,5.578077793121338,1326875796,5.6056060791015625,5.400650978088379,5.387310981750488
25-04-2005,5.4434428215026855,5.450951099395752,792806400,5.624124050140381,5.593843936920166,5.580027103424072
26-04-2005,5.46271276473999,5.511011123657227,690189120,5.555555820465088,5.474224090576172,5.460702419281006
27-04-2005,5.423923969268799,5.455204963684082,410181408,5.5267767906188965,5.5,5.486414432525635
28-04-2005,5.448197841644287,5.492992877960205,346964688,5.557558059692383,5.491742134094238,5.478177070617676
29-04-2005,5.450951099395752,5.553302764892578,366441192,5.561811923980713,5.5055060386657715,5.491907119750977
02-05-2005,5.51076078414917,5.556807041168213,390305304,5.598097801208496,5.562812805175781,5.549072265625
03-05-2005,5.538538932800293,5.551802158355713,710496792,5.709458827972412,5.660409927368164,5.64642858505249
04-05-2005,5.680681228637695,5.686436176300049,482856660,5.752752780914307,5.718217849731445,5.704093933105469
05-05-2005,5.652653217315674,5.721220970153809,300083616,5.721220970153809,5.680180072784424,5.666149616241455
06-05-2005,5.667417049407959,5.7157158851623535,270285444,5.736987113952637,5.70620584487915,5.692111492156982
09-05-2005,5.641390800476074,5.7057061195373535,221250528,5.718217849731445,5.656156063079834,5.642185211181641
10-05-2005,5.623623847961426,5.642392158508301,253578168,5.7007012367248535,5.7007012367248535,5.686620235443115
11-05-2005,5.703954219818115,5.729979991912842,458692848,5.805305004119873,5.7880377769470215,5.773741245269775
12-05-2005,5.7107110023498535,5.776025772094727,357570072,5.8115620613098145,5.723723888397217,5.709585666656494
13-05-2005,5.688689231872559,5.735235214233398,296323380,5.7830328941345215,5.73673677444458,5.722566604614258
16-05-2005,5.719970226287842,5.747747898101807,227028744,5.796296119689941,5.782032012939453,5.767749786376953
17-05-2005,5.76076078414917,5.76977014541626,312043644,5.842092037200928,5.8340840339660645,5.819673538208008
18-05-2005,5.843843936920166,5.846096038818359,491987520,6.005255222320557,5.984984874725342,5.97020149230957
19-05-2005,5.96271276473999,6.014514923095703,388271340,6.035284996032715,5.985485076904297,5.970700740814209
20-05-2005,5.997247219085693,6.036285877227783,326213460,6.047798156738281,6.046296119689941,6.0313615798950195
23-05-2005,6.073823928833008,6.085084915161133,854676468,6.458959102630615,6.392642974853516,6.376852512359619
24-05-2005,6.343843936920166,6.430429935455322,1160562276,6.642642974853516,6.406405925750732,6.3905816078186035
25-05-2005,6.272021770477295,6.324574947357178,721593684,6.531031131744385,6.5267767906188965,6.510655403137207
26-05-2005,6.463963985443115,6.53053092956543,541322136,6.6006011962890625,6.486485958099365,6.47046422958374
27-05-2005,6.487738132476807,6.518017768859863,486876636,6.657907962799072,6.6566572189331055,6.6402153968811035
31-05-2005,6.740991115570068,6.742492198944092,888582528,6.9669671058654785,6.938689231872559,6.921550750732422
01-06-2005,7.057558059692383,7.087087154388428,1406260332,7.329579830169678,7.207207202911377,7.1894049644470215
02-06-2005,7.122121810913086,7.225474834442139,718245036,7.251751899719238,7.204705238342285,7.186909198760986
03-06-2005,6.942192077636719,7.176927089691162,750540708,7.239739894866943,7.013514041900635,6.996190547943115
06-06-2005,7.052803039550781,7.066816806793213,900134964,7.351100921630859,7.280780792236328,7.262796878814697
07-06-2005,7.264764785766602,7.434935092926025,971947080,7.497247219085693,7.335334777832031,7.317216396331787
08-06-2005,6.95695686340332,7.328578948974609,1027007964,7.337087154388428,6.995995998382568,6.978715896606445
09-06-2005,7.021020889282227,7.125124931335449,656986356,7.219719886779785,7.164915084838867,7.147217750549316
10-06-2005,7.007507801055908,7.181931972503662,507356136,7.1891889572143555,7.069570064544678,7.052107810974121
13-06-2005,6.919919967651367,7.002502918243408,511615872,7.1118621826171875,7.075826168060303,7.058348655700684
14-06-2005,6.9507012367248535,6.97172212600708,403272324,7.0380377769470215,6.9657158851623535,6.948510646820068
15-06-2005,6.692441940307617,6.881882190704346,834488676,6.939438819885254,6.8768768310546875,6.859890460968018
16-06-2005,6.833583831787109,6.863362789154053,497997504,6.96446418762207,6.942943096160889,6.925793647766113
17-06-2005,6.904404163360596,6.981982231140137,416958624,7.014514923095703,7.014514923095703,6.997188568115234
20-06-2005,6.800049781799316,6.909159183502197,840147012,7.198948860168457,7.174674987792969,7.15695333480835
21-06-2005,7.131381034851074,7.208959102630615,604686708,7.264764785766602,7.203203201293945,7.185410976409912
22-06-2005,7.223974227905273,7.248999118804932,418541040,7.315314769744873,7.239739894866943,7.22185754776001
23-06-2005,7.169670104980469,7.207207202911377,561693744,7.377627849578857,7.25,7.232091903686523
24-06-2005,7.246747016906738,7.27977991104126,710137152,7.457457065582275,7.438689231872559,7.420315265655518
27-06-2005,7.353854179382324,7.479979991912842,711403884,7.619369029998779,7.610109806060791,7.591312408447266
28-06-2005,7.557558059692383,7.664665222167969,760698540,7.738988876342773,7.557558059692383,7.538890838623047
29-06-2005,7.311060905456543,7.570069789886475,731216052,7.617116928100586,7.325325012207031,7.3072309494018555
30-06-2005,7.283283233642578,7.365866184234619,603172224,7.480731010437012,7.361111164093018,7.342928886413574
01-07-2005,7.237738132476807,7.383382797241211,368734896,7.413413047790527,7.288538932800293,7.270535469055176
05-07-2005,7.263012886047363,7.309810161590576,299460240,7.406907081604004,7.400149822235107,7.381871223449707
06-07-2005,7.291791915893555,7.439939975738525,319691988,7.447446823120117,7.295294761657715,7.277275085449219
07-07-2005,7.219970226287842,7.241991996765137,426457116,7.402401924133301,7.395895957946777,7.377627372741699
08-07-2005,7.358609199523926,7.413663864135742,298005696,7.444944858551025,7.413163185119629,7.394852638244629
11-07-2005,7.282783031463623,7.417417049407959,335276388,7.422421932220459,7.341091156005859,7.322958469390869
12-07-2005,7.28053092956543,7.342092037200928,234361404,7.367366790771484,7.301802158355713,7.283766746520996
13-07-2005,7.309810161590576,7.320069789886475,457058484,7.48848819732666,7.478979110717773,7.460505962371826
14-07-2005,7.509259223937988,7.641140937805176,426281292,7.676425933837891,7.52977991104126,7.511180877685547
15-07-2005,7.502001762390137,7.538538932800293,337198464,7.592593193054199,7.53728723526001,7.518669605255127
18-07-2005,7.45120096206665,7.507507801055908,248063688,7.555055141448975,7.495995998382568,7.477480888366699
19-07-2005,7.552553176879883,7.560060024261475,504351144,7.766517162322998,7.755255222320557,7.7360992431640625
20-07-2005,7.552553176879883,7.646896839141846,571843584,7.823072910308838,7.807807922363281,7.788522243499756
21-07-2005,7.7880377769470215,7.859108924865723,790784424,7.952952861785889,7.856356143951416,7.836950302124023
22-07-2005,7.415666103363037,7.666916847229004,934536528,7.738988876342773,7.567567825317383,7.54887580871582
25-07-2005,7.381381034851074,7.567317008972168,385965648,7.589839935302734,7.403654098510742,7.385366916656494
26-07-2005,7.3095598220825195,7.382633209228516,392283324,7.457457065582275,7.4096598625183105,7.391357421875
27-07-2005,7.317317008972168,7.450951099395752,288427284,7.463212966918945,7.430681228637695,7.412327289581299
28-07-2005,7.339338779449463,7.44269323348999,236786976,7.44269323348999,7.344844818115234,7.32670259475708
29-07-2005,7.181931972503662,7.3108110427856445,334197468,7.3283281326293945,7.20120096206665,7.183413505554199
01-08-2005,7.209710121154785,7.210209846496582,226269504,7.319819927215576,7.297547817230225,7.27952241897583
02-08-2005,7.285284996032715,7.29729700088501,291316392,7.495494842529297,7.487236976623535,7.468743324279785
03-08-2005,7.397397041320801,7.457457065582275,236986776,7.5005011558532715,7.439939975738525,7.421562671661377
04-08-2005,7.388638973236084,7.396145820617676,209250540,7.482481956481934,7.4507012367248535,7.432297706604004
05-08-2005,7.290040016174316,7.444944858551025,237350412,7.47022008895874,7.316065788269043,7.297994613647461
08-08-2005,7.269519805908203,7.347346782684326,179092728,7.398649215698242,7.288538932800293,7.270535469055176
09-08-2005,7.219970226287842,7.306305885314941,230940828,7.324324131011963,7.296546936035156,7.278523921966553
10-08-2005,7.129128932952881,7.289790153503418,274884840,7.315566062927246,7.149148941040039,7.131490230560303
11-08-2005,7.022522926330566,7.154404163360596,300295404,7.1716718673706055,7.108357906341553,7.0908002853393555
12-08-2005,7.04804801940918,7.091091156005859,263172564,7.262261867523193,7.250249862670898,7.232341289520264
15-08-2005,7.101350784301758,7.252252101898193,326661012,7.326577186584473,7.107107162475586,7.089552402496338
16-08-2005,7.090590953826904,7.129128932952881,284083632,7.20195198059082,7.148397922515869,7.130740642547607
17-08-2005,7.107107162475586,7.144895076751709,155176668,7.171421051025391,7.134634971618652,7.117012023925781
18-08-2005,6.881882190704346,6.9046549797058105,474437088,7.019519805908203,7.006756782531738,6.989449977874756
19-08-2005,6.997497081756592,7.031782150268555,221494284,7.043292999267578,7.007007122039795,6.989699363708496
22-08-2005,6.840590953826904,7.0380377769470215,272247480,7.04379415512085,6.857107162475586,6.840169906616211
23-08-2005,6.859859943389893,6.9109110832214355,232635132,7.0005011558532715,6.996496200561523,6.979214668273926
24-08-2005,6.918168067932129,6.94619607925415,343380276,7.125875949859619,7.0713210105896,7.053854465484619
25-08-2005,7.006256103515625,7.0708208084106445,174888936,7.107107162475586,7.071822166442871,7.054354190826416
26-08-2005,7.073574066162109,7.0940937995910645,150061788,7.132633209228516,7.096597194671631,7.079068183898926
29-08-2005,7.063063144683838,7.063063144683838,235883880,7.235235214233398,7.218468189239502,7.200638294219971
30-08-2005,7.154153823852539,7.19194221496582,191488320,7.2449951171875,7.188939094543457,7.171182155609131
31-08-2005,7.116116046905518,7.212963104248047,201158640,7.219719886779785,7.157156944274902,7.1394782066345215
01-09-2005,7.132132053375244,7.154904842376709,109574316,7.194694995880127,7.163413047790527,7.145719051361084
02-09-2005,7.168168067932129,7.169919967651367,137242620,7.257007122039795,7.218468189239502,7.200638294219971
06-09-2005,7.1771769523620605,7.232232093811035,168323508,7.241991996765137,7.184935092926025,7.1671881675720215
07-09-2005,7.139139175415039,7.154404163360596,299680020,7.394895076751709,7.379128932952881,7.360902309417725
08-09-2005,7.341341018676758,7.3781280517578125,264267468,7.4894890785217285,7.392141819000244,7.37388277053833
09-09-2005,7.421421051025391,7.439438819885254,175444380,7.484984874725342,7.484735012054443,7.46624755859375
